ip,time,expired,referrer_url,click_state,t1,t2,t3,conv,conv2,conv3
75.27.50.124,2018-01-09 10:15:30,,"http://api.jobadx.com/aclk?ai=6ebb3d61-7d1e-431f-b6c8-cd10463af72c&utoken=db770a29-eda6-4737-b058-e92cae0163ee&vistoken=1d5038c3-ffc7-41c7-83e2-c710226686e5",IL,,,,,,
73.185.97.226,2018-01-09 10:17:15,,"",CA,,,,,,
73.93.143.175,2018-01-09 10:20:13,,"http://api.jobadx.com/aclk?ai=c6bfac38-1b11-44d9-a582-620c6d0447fd&utoken=a14902e8-c09b-4362-885c-5d9a0e9af760&vistoken=180cf505-dead-496e-8b48-9864e870d226",CA,,,,,,
172.56.13.202,2018-01-09 10:54:08,,"http://api.jobadx.com/aclk?ai=36aaebc7-ec4b-4a5d-9e84-c3edfe51c439&utoken=b4fb753c-c8c6-48ac-a998-8d1b75704fca&vistoken=3f93a3dc-a5f5-4fc0-8118-c1fe46d0435c",IL,,,,,,
97.76.210.2,2018-01-09 11:01:43,,"http://api.jobadx.com/aclk?ai=7ec84de0-c42b-471d-8f26-28f2d0e3aa35&utoken=553bfb90-eb79-4363-9930-6c6319daa899&vistoken=3f86b6dd-ba5f-4c62-b2ca-edb98ed10bbf",FL,,,,,,
162.225.166.192,2018-01-09 11:08:22,,"http://api.jobadx.com/aclk?ai=3bfcbc0a-6ded-42ac-9434-5f5e4d37c5a2&utoken=22834b32-28e5-42c1-a6fe-92241bd97449&vistoken=7d361900-3aff-4e54-b962-562815f0d15d",FL,,,,,,
67.190.80.232,2018-01-09 11:08:49,,"http://api.jobadx.com/aclk?ai=3f40192c-8e0f-4df6-ac54-23e3e62b3e4f&utoken=e537f482-aa45-4645-89a6-800b2102563f&vistoken=f84aa4ae-9cd4-4496-b7fe-5f7c5b7f2dc1",CO,,,,,,
174.238.2.176,2018-01-09 11:09:10,,"http://api.jobadx.com/aclk?ai=de03d34d-f155-4626-8133-2e049fbf4082&utoken=33da02fb-e58a-4e2b-ab97-2d9f1a1dcb0a&vistoken=6d7a7e16-868c-4b12-86a7-472ded6422af",AZ,,,,2018-01-09 11:09:52,,
104.129.64.34,2018-01-09 11:12:34,,"http://api.jobadx.com/aclk?ai=3593c978-072b-4b23-8f94-75aa4b7e27fc&utoken=f06211fc-7a9f-40dc-8e03-2b20cd3cdd41&vistoken=0b4aa703-7036-4c96-a040-984fd06224ef",NY,,,,,,
73.109.56.159,2018-01-09 11:26:31,,"http://api.jobadx.com/aclk?ai=97774302-12d7-4a50-aa67-cd035a50816c&utoken=96d79264-5105-41dc-92c7-e270dabb90fd&vistoken=7bb1ac1b-1c8d-41cd-8508-441030b43b93",WA,,,,,,
174.227.34.32,2018-01-09 11:33:47,,"http://api.jobadx.com/aclk?ai=78511fd3-b1ce-479b-af52-46bedcb60f4d&utoken=d135c347-efb2-49cf-a376-398a0cdbf8ab&vistoken=c1275000-2fb1-4b33-af5d-043880fb5f9b",,,,,,,
73.15.231.250,2018-01-09 11:37:28,,"http://api.jobadx.com/aclk?ai=4da7c21d-e4f6-4d86-b99c-cd1e91ffa635&utoken=23dfc109-0240-4368-a51f-4236ea6082bf&vistoken=e84efdb5-525b-467e-b554-689b8d29930a",CA,,,,,,
72.24.83.61,2018-01-09 11:43:38,,"http://api.jobadx.com/aclk?ai=a3ddfd37-60d1-4928-88bc-1ae7763876b3&utoken=a57b820b-f08a-43ca-b9d4-fd4b3bb3c62d&vistoken=027fecab-3c5b-405c-93ca-a11d0aa828fe",ID,,,,,,
204.73.55.131,2018-01-09 11:54:00,,"http://api.jobadx.com/aclk?ai=4804a3c8-8201-4275-87b9-46a09f53a257&utoken=c829820f-2c10-483f-bae3-64720b0f5fe8&vistoken=b35a72c0-b12f-466e-9b3c-dff17c20b0f6",MN,,,,,,
12.199.8.58,2018-01-09 11:55:47,,"http://api.jobadx.com/aclk?ai=935781de-5cdc-4934-807d-431008e12f3a&utoken=727ef592-f01c-4baa-99a6-c13ffd1eeafb&vistoken=16f41491-f9e4-4d18-9daa-9819ede4ad4b",,,,,,,
98.5.8.87,2018-01-09 12:10:55,,"http://api.jobadx.com/aclk?ai=c1404d26-a85e-406e-aa56-3f06adf9079a&utoken=1c0ce99b-6667-4696-a6a9-f272865c005e&vistoken=685cac91-d536-405d-84e0-2316b03f6a93",NY,,,,,2018-01-09 12:14:00,
98.5.8.87,2018-01-09 12:16:11,,"http://api.jobadx.com/aclk?ai=c1404d26-a85e-406e-aa56-3f06adf9079a&utoken=1c0ce99b-6667-4696-a6a9-f272865c005e&vistoken=685cac91-d536-405d-84e0-2316b03f6a93",NY,,,,,,
207.86.162.50,2018-01-09 12:16:59,,"http://api.jobadx.com/aclk?ai=0aff3942-f7c7-459e-a475-3bf90f79575e&utoken=4dba76d6-d1b8-45e2-9eaf-4ae09f4c7492&vistoken=405c4d03-4582-4e46-a20c-1a5327d023e2",,,,,,,
68.170.45.122,2018-01-09 12:23:59,,"http://api.jobadx.com/aclk?ai=8acc68e8-829f-4ccc-ae6b-0f85dea820fe&utoken=313db186-6a09-47b6-bd40-aeaa78060184&vistoken=d6476950-a1f5-4a38-b5be-dc1e9543539a",WY,,,,,,
108.91.163.35,2018-01-09 12:27:33,,"http://api.jobadx.com/aclk?ai=cdf04fc9-ad33-40a1-bf43-4afd4a4c48ad&utoken=4336c5b1-3bfa-4e34-995d-dea2b4d2b258&vistoken=8fd1c0f5-6e03-4e36-acc0-7c72363e9b02",AL,,,,,,
64.109.54.132,2018-01-09 12:42:35,,"http://api.jobadx.com/aclk?ai=02b7cd6f-0b6a-4f36-beca-91dcdf17848f&utoken=9a54872b-c650-44c0-9c85-cca7513184d0&vistoken=a9d732f3-c63f-4ceb-b635-79a62eed3d45",IN,,,,,,
108.193.160.75,2018-01-09 12:52:59,,"http://api.jobadx.com/aclk?ai=2fd8b166-0d0c-4744-a9e4-693a4e8f7c42&utoken=5ac34139-6eaf-4e93-94e0-3ae01218dded&vistoken=b2764bb9-5d37-4d82-b395-ec4c15b42171",KY,,,,,2018-01-09 12:55:50,
72.132.21.85,2018-01-09 12:55:42,,"http://api.jobadx.com/aclk?ai=066706df-db67-40d0-8088-1c4b8b3068b2&utoken=c65c04bd-9a36-41ef-ab14-acc2a2506dea&vistoken=e410c44c-29cb-47d9-a70b-facef5ac4920",CA,,,,,,
65.113.226.130,2018-01-09 13:04:26,,"http://api.jobadx.com/aclk?ai=989a1c96-b2ad-458f-bb31-08e8522cd4f0&utoken=6c64b3b9-5173-484e-bf98-727f1d8c3382&vistoken=344e2bf6-b69e-42d5-8277-3e090b7918d3",CO,,,,,,
68.119.0.134,2018-01-09 13:04:35,,"http://api.jobadx.com/aclk?ai=b3d84ba0-0fae-4896-8312-31cbcf77c111&utoken=05508e5f-5593-4ac1-83df-3467d30a8cbe&vistoken=7e3c3826-e97e-426f-be79-68186083412e",WA,,,,,,
96.253.49.49,2018-01-09 13:17:28,,"http://api.jobadx.com/aclk?ai=baa4278b-d741-4f16-b5cb-0349a14e1d07&utoken=96724a93-e993-4181-b09f-bea3c4a0bc43&vistoken=e82c7208-e1d6-4a31-bd45-1175dd117640",RI,,,,,,
174.230.130.64,2018-01-09 13:39:33,,"http://api.jobadx.com/aclk?ai=9f6f9967-5e9d-49f8-a79c-ed38770bb19f&utoken=a6a8c3b8-2087-4e23-b0f0-bcb87410653c&vistoken=7640ff1f-82fe-41f3-ae56-70335b239701",,,,,,,
108.88.68.19,2018-01-09 13:47:20,,"http://api.jobadx.com/aclk?ai=f259ac8c-7e81-49da-8555-bcdc3e17a417&utoken=1c944eac-939b-4db9-b826-4150233d9c87&vistoken=567ecd73-bb8f-41c5-ae71-a02220be0659",CA,,,,,,
47.153.197.216,2018-01-09 13:48:17,,"http://api.jobadx.com/aclk?ai=e64cae8e-264e-4d20-ba7c-5220e1c854d0&utoken=SyRstaGMf&vistoken=e29b6277-58c5-40a2-9342-35ec25f7419c",CA,,,,,,
50.249.175.241,2018-01-09 13:52:02,,"http://api.jobadx.com/aclk?ai=a85beb51-822a-4e60-9f96-f6be76cca389&utoken=e858d314-9154-4cf5-8062-475cb39fc3ae&vistoken=c713ac73-f3c6-4878-9b46-db97d912306c",MI,,,,,,
66.87.132.51,2018-01-09 13:57:27,,"http://api.jobadx.com/aclk?ai=5a975c48-e2dd-4de7-9ab0-acbf5d4358f2&utoken=be30c511-a6db-4080-a08a-563abe7f8d6f&vistoken=59b13094-f03e-4f14-87f9-dc4dc525f8f4",NC,,,,,,
198.49.31.128,2018-01-09 13:57:38,,"http://api.jobadx.com/aclk?ai=d0add6e8-94d6-4a7d-83f0-d91e070541db&utoken=528a93c0-944a-4e78-8d0f-48d6366a6976&vistoken=b454e76b-06e0-4eb2-b851-4c3121276b89",AL,,,,,,
73.131.196.40,2018-01-09 14:02:47,,"http://api.jobadx.com/aclk?ai=5a915957-a3ad-4016-a19c-7d981588b3a5&utoken=733f699e-15af-4233-891d-b112e312b426&vistoken=19af23ab-df0b-48bb-a13a-cef40ab80dac",UT,,,,,,
97.79.229.146,2018-01-09 14:07:39,,"http://api.jobadx.com/aclk?ai=56f53baa-89a9-4f26-8b90-62767d3a9695&utoken=d4c4fbaf-982b-476f-a3f5-d85e590e07c8&vistoken=190e1e07-c5a6-46c4-be90-e71175222b21",TX,,,,,,
67.82.81.77,2018-01-09 14:24:11,,"http://api.jobadx.com/aclk?ai=984589c5-713e-43e3-8974-199be9ef5697&utoken=c7175fc4-c6d3-40b5-9cb4-415e5afaacc2&vistoken=b0a1f3b7-0926-4028-a79e-7c80470ced30",NJ,,,,,,
24.98.188.117,2018-01-09 14:27:30,,"http://api.jobadx.com/aclk?ai=71d3acdc-cf13-41f7-8a51-6bebb9a0b430&utoken=e96423b2-54f8-4bef-9d1c-ad7557beffed&vistoken=27cb0e34-058e-4b9c-986a-21d70c114044",GA,,,,,,
24.63.50.203,2018-01-09 14:29:05,,"http://api.jobadx.com/aclk?ai=e3ec8f53-feaa-460a-8c0b-5193b986cb1b&utoken=ryBpZsSff&vistoken=c54b2097-5f43-46dd-8950-ef3966a78c82",VT,,,,,,
166.137.248.45,2018-01-09 14:30:58,,"http://api.jobadx.com/aclk?ai=f70e4822-5f49-4989-94d8-b81726cf3387&utoken=d101dcf4-8aac-4aa7-9183-21d82408cd23&vistoken=1460e583-f99c-4702-8b88-349186832249",GA,,,,,,
71.137.224.251,2018-01-09 14:33:44,,"http://api.jobadx.com/aclk?ai=9f5378ba-9fec-482f-bf1c-ffb7158c5124&utoken=5dfce68c-942f-4d71-9ea4-daa481d46c82&vistoken=081e3de3-b248-40b3-a81d-638055d60263",CA,,,,,,
76.122.223.21,2018-01-09 14:37:19,,"http://api.jobadx.com/aclk?ai=f5191ff1-5e77-4ad2-b93b-fddbad15919b&utoken=2d7d941a-5219-4cd2-85a2-18230d2090eb&vistoken=f8f717f7-311b-4baa-9811-a63dac8c0e3f",TN,,,,,,
98.199.195.187,2018-01-09 14:42:16,,"http://api.jobadx.com/aclk?ai=ef21e3b5-79d6-422d-800d-b831738ac203&utoken=c1e0165e-108d-4ef1-aad7-9c7df4ff60f1&vistoken=e5b828c0-e2cd-49ea-8767-3b3c8d01695e",TX,,,,,,
216.178.91.162,2018-01-09 14:42:47,,"http://api.jobadx.com/aclk?ai=523e5c58-d246-4698-aac3-9865849c1762&utoken=d1234383-39ab-4aa3-b70d-cb59c241e6e3&vistoken=1996b3eb-a385-44dd-8224-4a433c94cb78",NJ,,,,,,
47.40.124.239,2018-01-09 14:47:53,,"http://api.jobadx.com/aclk?ai=d4e0c98e-30e5-4c28-afe6-5b05b04ec840&utoken=62b11243-ab81-4394-a334-30ddc4ce0723&vistoken=b33b74f5-560a-4dd3-be1f-23f23758a9f0",OR,,,,,,
24.171.108.133,2018-01-09 14:51:32,,"http://api.jobadx.com/aclk?ai=c32a5d21-82eb-4c12-9c4f-af8cf82b9f82&utoken=09b70467-59b8-4ccd-9ff6-5a93b34f97e6&vistoken=fdeb1da5-289f-4769-b87e-b4e9786580ba",MO,,,,,,
24.171.108.133,2018-01-09 14:55:58,,"http://api.jobadx.com/aclk?ai=49ad24ce-e9f4-4944-99a4-a0e63ebb081b&utoken=09b70467-59b8-4ccd-9ff6-5a93b34f97e6&vistoken=ad461ade-07fc-4012-8043-131c71a545a6",MO,,,,,,
98.199.195.187,2018-01-09 14:56:27,,"http://api.jobadx.com/aclk?ai=ef21e3b5-79d6-422d-800d-b831738ac203&utoken=c1e0165e-108d-4ef1-aad7-9c7df4ff60f1&vistoken=e5b828c0-e2cd-49ea-8767-3b3c8d01695e",TX,,,,,,
108.248.125.85,2018-01-09 14:57:44,,"http://api.jobadx.com/aclk?ai=db0ef198-203a-4814-bb8f-7afb5d7fff13&utoken=6c92dd42-c370-40a8-ab03-e401257a8ec1&vistoken=0144ebb2-1516-4e19-b31a-45b3120d4ac2",CA,,,,,,
75.86.83.228,2018-01-09 15:10:24,,"http://api.jobadx.com/aclk?ai=b3a07088-2ee9-4358-8c43-ce2722dec242&utoken=0de89019-7fbe-482b-b1f4-b060aed7acf6&vistoken=83798953-ea55-4a37-b1b9-3801dd9c3226",WI,,,,2018-01-09 15:12:13,,
96.250.242.136,2018-01-09 15:10:39,,"http://api.jobadx.com/aclk?ai=808bca78-fe49-4760-807f-56e92a93350a&utoken=B1eohBdZz&vistoken=a62135df-a89a-4d02-b04a-d3cea94c5c1a",NY,,,,,,
73.193.172.195,2018-01-09 15:12:25,,"http://api.jobadx.com/aclk?ai=fe94b3a7-08d1-4ed6-b114-74420f65ff1b&utoken=342e7b63-b8ac-4658-aff5-515b02248792&vistoken=c69bbe09-db96-472a-9714-14949356383f",NJ,,,,,,
72.182.219.101,2018-01-09 15:20:32,,"http://api.jobadx.com/aclk?ai=6485165d-539f-472b-b4f1-4b2f7bf50e5e&utoken=rJoV993ZG&vistoken=bf04ee8f-cd71-4178-a47e-865fc9aef382",TX,,,,,,
24.228.200.43,2018-01-09 15:23:21,,"http://api.jobadx.com/aclk?ai=73180b48-b13c-4fcc-b7f9-8347bbcf787f&utoken=3e59d1cb-2223-439a-85c1-214b5988f34c&vistoken=0ed99862-bfa1-4f83-b9fe-f7ed572ba0d9",NJ,,,,,,
174.221.134.76,2018-01-09 15:24:01,,"http://api.jobadx.com/aclk?ai=0fb71f9c-f045-4e0b-b078-09053283e617&utoken=bd43d19b-9354-4bfc-b4dd-9c16531247a6&vistoken=1495acf3-78be-4d28-b2e6-e3287b38b31e",IL,,,,,,
98.176.139.15,2018-01-09 15:25:00,,"http://api.jobadx.com/aclk?ai=b6a3aea6-67af-496a-8aa5-77581fc5745e&utoken=0f412921-1e60-4860-b4fa-c640eaeeab99&vistoken=3d6f06fb-c0f2-4aa8-9a8d-5018f628e154",CA,,,,,,
198.24.66.110,2018-01-09 15:26:30,,"http://api.jobadx.com/aclk?ai=25197c92-e957-44b4-ba44-b6d22fe5d6f0&utoken=434ab012-407c-4f56-ab76-e379abb0f096&vistoken=ed233173-ba00-4a0a-b297-190e0f584983",NC,,,,,,
99.50.33.36,2018-01-09 15:28:17,,"http://api.jobadx.com/aclk?ai=254974ca-ee9d-451a-9961-370d1ebcf67f&utoken=fb91a6ad-f3fc-4ba5-b84f-28a9e2924818&vistoken=ba0d22ba-3071-4c8b-abc8-28c619e4342c",TX,,,,,,
99.203.17.11,2018-01-09 15:31:08,,"http://api.jobadx.com/aclk?ai=09d27b7e-45f0-4ec5-aa98-dbd806b0de9c&utoken=012b6c62-6a5a-4dee-92e4-30ce59992f7e&vistoken=fb0fbda2-f6c6-4d26-aae7-e5ee8a6fe569",TX,,,,,,
173.209.212.145,2018-01-09 15:31:20,,"http://api.jobadx.com/aclk?ai=c77f2f79-f05b-4f21-b026-ec49a0845d9a&utoken=065eae10-77eb-44ef-8cf7-64445bddc16d&vistoken=e582d163-8b27-42e2-9a42-f5386bf56432",,,,,,,
68.48.162.231,2018-01-09 15:31:25,,"http://api.jobadx.com/aclk?ai=6fdd9ff3-dc1a-41fe-935d-4ba8c1c76983&utoken=13fd0694-28e4-49db-82c6-14527c0c09f1&vistoken=5d538282-7855-4bed-a53a-b6a41bc4f2af",MI,,,,,,
97.89.31.235,2018-01-09 15:33:49,,"http://api.jobadx.com/aclk?ai=60115f24-7d48-4891-927a-aceb8d1c36cd&utoken=1928f477-aa3f-4364-bf6e-894a55e74542&vistoken=61b1e9e8-3df1-4084-a06f-145fed2e388b",GA,,,,,,
99.195.14.203,2018-01-09 15:33:54,,"http://api.jobadx.com/aclk?ai=fc350d3a-3ae6-4f08-9ae3-88951e92957f&utoken=3e3de745-a8cc-4da0-a668-b863800e48f7&vistoken=6b7d9eac-9317-4b8e-bd69-b234a430869b",LA,,,,,,
24.0.115.232,2018-01-09 15:35:25,,"http://api.jobadx.com/aclk?ai=f07d20cc-b2e6-4f08-9768-dda9414ea12a&utoken=cf313b34-2f8f-4453-8b14-110732833585&vistoken=422390bb-94a2-42fb-915f-77ab8d3f9abf",FL,,,,,,
166.216.157.78,2018-01-09 15:36:33,,"http://api.jobadx.com/aclk?ai=626c3931-fcd0-4224-a3e2-6e9c4cdd221e&utoken=cca1f2d6-cde2-4493-b0c8-db155aeb7f8b&vistoken=ed2497d3-4634-4201-88af-2dfaaff096d1",CA,,,,,,
72.88.133.13,2018-01-09 15:37:15,,"http://api.jobadx.com/aclk?ai=79d7cb61-4026-47a8-a8ec-62a926197416&utoken=caebf1bc-e27d-4c07-a011-91250870ed0b&vistoken=d108ddc7-4acf-45c9-9ce8-dae41bdd2b19",NJ,,,,,,
23.241.79.126,2018-01-09 15:37:59,,"http://api.jobadx.com/aclk?ai=7ff6fd42-4780-434d-9dd1-cc0848630c88&utoken=e2fbd174-ceb0-48cd-a54b-15c4709f02c3&vistoken=a3c17256-1a6d-4219-96ac-c2a9cb8bd44b",CA,,,,,,
24.26.240.242,2018-01-09 15:38:29,,"http://api.jobadx.com/aclk?ai=c09e9d65-b64a-4097-a88c-dc242c3534c0&utoken=355c79ce-dc38-4839-8016-d126e493d718&vistoken=6ecb089b-63ca-4d1a-8a9b-aada4721095f",TX,,,,,,
73.9.103.96,2018-01-09 15:38:48,,"http://api.jobadx.com/aclk?ai=a9ac17ee-4750-4411-a6b5-543f7445db22&utoken=53432fee-2a2f-47c5-96a5-1fbf07e23bf4&vistoken=d28a8bb8-8601-4767-b379-aae5bd4188ed",IL,,,,,,
